# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
170.779,285.069,-10,8.859,10,8.861,-130.571,0.086,130.571,179.962,2.015,0.182,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.031,1.825e6,0,473.915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.92,4.045,826.8,333.75,0.028,0.541
170.81,284.766,-9.755,7.973,9.755,7.973,-130.633,0.086,130.633,179.962,2.015,0.009,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.03,1.78e6,0,451.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.021,4.047,826.828,333.751,0.031,0.542
170.845,284.426,-9.504,7.116,9.504,7.118,-130.704,0.086,130.704,179.962,2.02,0.152,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.029,1.734e6,0,429.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.103,4.049,826.859,333.753,0.035,0.542
170.886,284.041,-9.247,6.258,9.247,6.26,-130.788,0.086,130.788,179.962,2.028,0.183,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.028,1.688e6,0,407.801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.129,4.051,826.893,333.754,0.041,0.542
170.934,283.606,-8.989,5.404,8.991,5.412,-130.885,0.086,130.885,179.962,2.042,0.298,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.028,1.641e6,0,386.144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.21,4.054,826.932,333.755,0.048,0.542
170.991,283.1,-8.728,4.569,8.729,4.578,-131.002,0.086,131.002,179.962,2.058,0.28,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.027,1.593e6,0,364.935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.218,4.057,826.976,333.757,0.057,0.542
171.06,282.506,-8.469,3.747,8.47,3.751,-131.144,0.086,131.144,179.962,2.071,0.187,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.026,1.546e6,0,343.992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.18,4.06,827.027,333.759,0.069,0.542
171.145,281.792,-8.216,2.956,8.216,2.956,-131.322,0.086,131.322,179.963,2.073,0.027,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.025,1.5e6,0,323.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.09,4.064,827.088,333.762,0.086,0.542
171.259,280.87,-7.965,2.207,7.965,2.207,-131.558,0.086,131.558,179.963,2.071,0.023,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.025,1.454e6,0,304.829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.059,4.068,827.16,333.764,0.114,0.542
171.416,279.64,-7.732,1.485,7.732,1.486,-131.883,0.086,131.883,179.963,2.081,0.065,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.024,1.411e6,0,286.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.117,4.074,827.253,333.768,0.157,0.543
171.656,277.812,-7.532,0.837,7.532,0.837,-132.381,0.086,132.381,179.963,2.075,0.026,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.023,1.375e6,0,270.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.063,4.082,827.378,333.773,0.24,0.543
172.06,274.791,-7.411,0.297,7.412,0.369,-133.238,0.086,133.238,179.963,2.163,0.218,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.023,1.353e6,0,256.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.238,4.094,827.563,333.78,0.404,0.543
172.56,271.083,-7.422,-0.021,7.422,0.119,-134.304,0.086,134.304,179.963,2.104,0.117,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.355e6,0,248.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1e-3,NaN,NaN,NaN,NaN,2.075,4.114,827.868,333.792,0.5,0.543
173.06,267.373,-7.417,0.01,7.417,0.086,-135.346,0.086,135.346,179.964,2.062,0.086,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.355e6,0,248.995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.986e-4,NaN,NaN,NaN,NaN,2.04,4.138,828.244,333.807,0.5,0.543
173.56,263.668,-7.406,0.022,7.408,0.653,-136.295,0.086,136.295,179.964,1.735,0.653,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.354e6,0,249.835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.961e-4,NaN,NaN,NaN,NaN,1.569,4.162,828.619,333.821,0.5,0.543
174.06,259.962,-7.418,-0.024,7.418,0.154,-137.144,0.086,137.144,179.964,1.659,0.153,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.356e6,0,248.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.814e-4,NaN,NaN,NaN,NaN,1.62,4.186,828.994,333.836,0.5,0.543
174.56,256.254,-7.412,0.011,7.412,0.132,-137.957,0.086,137.957,179.964,1.593,0.132,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.355e6,0,249.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.801e-4,NaN,NaN,NaN,NaN,1.56,4.21,829.369,333.85,0.5,0.543
175.06,252.552,-7.398,0.029,7.4,0.77,-138.849,0.085,138.849,179.965,1.978,0.769,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.354e6,0,250.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.771e-4,NaN,NaN,NaN,NaN,2.175,4.234,829.745,333.865,0.5,0.543
175.56,248.85,-7.409,-0.024,7.411,0.49,-139.899,0.085,139.899,179.965,2.222,0.489,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.356e6,0,248.452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.901e-4,NaN,NaN,NaN,NaN,2.349,4.258,830.119,333.879,0.5,0.543
176.06,245.145,-7.409,7.998e-4,7.409,0.197,-141.035,0.085,141.035,179.965,2.321,0.197,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.356e6,0,248.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.372,4.282,830.494,333.894,0.5,0.544
176.56,241.441,-7.406,0.006,7.407,0.296,-142.159,0.085,142.159,179.966,2.173,0.295,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.356e6,0,248.995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.098,4.307,830.869,333.909,0.5,0.544
177.06,237.738,-7.407,-0.001,7.407,0.159,-143.225,0.085,143.225,179.966,2.094,0.159,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.356e6,0,248.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.998e-4,NaN,NaN,NaN,NaN,2.053,4.331,831.244,333.923,0.5,0.544
177.56,234.036,-7.401,0.012,7.402,0.436,-144.217,0.085,144.217,179.966,1.876,0.436,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.356e6,0,249.297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.963e-4,NaN,NaN,NaN,NaN,1.765,4.355,831.619,333.938,0.5,0.544
178.06,230.335,-7.406,-0.01,7.406,0.025,-145.158,0.085,145.158,179.966,1.887,0.023,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.357e6,0,248.483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.862e-4,NaN,NaN,NaN,NaN,1.894,4.379,831.993,333.952,0.5,0.544
178.56,226.633,-7.402,0.007,7.402,0.041,-146.107,0.085,146.107,179.967,1.908,0.041,28.61,-80.601,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.357e6,0,248.915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.873e-4,NaN,NaN,NaN,NaN,1.919,4.403,832.368,333.967,0.5,0.544
179.06,222.931,-7.402,0.001,7.402,0.026,-147.057,0.085,147.057,179.967,1.895,0.026,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.357e6,0,248.772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.877e-4,NaN,NaN,NaN,NaN,1.889,4.427,832.743,333.982,0.5,0.544
179.56,219.232,-7.398,0.008,7.398,0.312,-148.044,0.085,148.044,179.967,2.051,0.312,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.357e6,0,249.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.871e-4,NaN,NaN,NaN,NaN,2.132,4.451,833.117,333.996,0.5,0.544
180.06,215.532,-7.4,-0.004,7.4,0.009,-149.068,0.085,149.068,179.967,2.047,0.008,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.357e6,0,248.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.933e-4,NaN,NaN,NaN,NaN,2.046,4.475,833.492,334.011,0.5,0.544
180.56,211.833,-7.397,0.005,7.397,0.108,-150.105,0.085,150.105,179.968,2.101,0.107,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.357e6,0,248.893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.933e-4,NaN,NaN,NaN,NaN,2.129,4.499,833.866,334.025,0.5,0.545
181.06,208.135,-7.396,0.002,7.396,0.099,-151.143,0.085,151.143,179.968,2.051,0.099,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.358e6,0,248.795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.954e-4,NaN,NaN,NaN,NaN,2.027,4.523,834.241,334.04,0.5,0.545
181.56,204.437,-7.395,0.003,7.395,0.073,-152.178,0.085,152.178,179.968,2.088,0.073,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.358e6,0,248.817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.931e-4,NaN,NaN,NaN,NaN,2.107,4.547,834.615,334.054,0.5,0.545
182.06,200.74,-7.394,0.003,7.394,0.052,-153.228,0.085,153.228,179.968,2.114,0.052,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.358e6,0,248.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.945e-4,NaN,NaN,NaN,NaN,2.128,4.571,834.989,334.069,0.5,0.545
182.56,197.044,-7.392,0.003,7.392,0.067,-154.293,0.085,154.293,179.969,2.147,0.066,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.358e6,0,248.818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.955e-4,NaN,NaN,NaN,NaN,2.164,4.595,835.364,334.084,0.5,0.545
183.06,193.348,-7.391,0.002,7.391,0.002,-155.367,0.085,155.367,179.969,2.147,3.771e-4,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.358e6,0,248.801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.969e-4,NaN,NaN,NaN,NaN,2.147,4.619,835.738,334.098,0.5,0.545
183.56,189.653,-7.389,0.003,7.389,0.12,-156.425,0.085,156.425,179.969,2.087,0.12,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.358e6,0,248.847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.967e-4,NaN,NaN,NaN,NaN,2.057,4.643,836.112,334.113,0.5,0.545
184.06,185.96,-7.383,0.012,7.384,0.451,-157.525,0.084,157.525,179.969,2.312,0.451,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.358e6,0,249.312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.938e-4,NaN,NaN,NaN,NaN,2.427,4.667,836.486,334.127,0.5,0.545
184.56,182.268,-7.386,-0.006,7.386,0.317,-158.641,0.084,158.641,179.97,2.154,0.317,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.359e6,0,248.727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.074,4.691,836.86,334.142,0.5,0.545
185.06,178.575,-7.384,0.003,7.385,0.243,-159.688,0.084,159.688,179.97,2.032,0.243,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.359e6,0,248.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.965e-4,NaN,NaN,NaN,NaN,1.971,4.715,837.233,334.156,0.5,0.546
185.56,174.884,-7.381,0.007,7.381,0.397,-160.654,0.084,160.654,179.97,1.833,0.397,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.358e6,0,249.136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.908e-4,NaN,NaN,NaN,NaN,1.733,4.739,837.607,334.171,0.5,0.546
186.06,171.192,-7.384,-0.007,7.384,0.038,-161.566,0.084,161.566,179.97,1.814,0.038,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.359e6,0,248.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.821e-4,NaN,NaN,NaN,NaN,1.805,4.763,837.981,334.185,0.5,0.546
186.56,167.501,-7.381,0.007,7.381,0.168,-162.452,0.084,162.452,179.97,1.731,0.167,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.359e6,0,248.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.817e-4,NaN,NaN,NaN,NaN,1.689,4.787,838.354,334.2,0.5,0.546
187.06,163.811,-7.381,-2.063e-4,7.381,0.022,-163.32,0.084,163.32,179.97,1.742,0.022,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.36e6,0,248.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.781e-4,NaN,NaN,NaN,NaN,1.748,4.811,838.728,334.215,0.5,0.546
187.56,160.121,-7.378,0.005,7.378,0.18,-164.213,0.084,164.213,179.971,1.832,0.18,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.359e6,0,248.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.785e-4,NaN,NaN,NaN,NaN,1.878,4.835,839.101,334.229,0.5,0.546
188.06,156.434,-7.373,0.01,7.374,0.434,-165.183,0.084,165.183,179.971,2.048,0.433,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.359e6,0,249.237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.817e-4,NaN,NaN,NaN,NaN,2.159,4.859,839.475,334.244,0.5,0.546
188.56,152.747,-7.374,-0.002,7.375,0.378,-166.255,0.084,166.255,179.971,2.237,0.378,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.36e6,0,248.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.902e-4,NaN,NaN,NaN,NaN,2.334,4.883,839.848,334.258,0.5,0.546
189.06,149.059,-7.376,-0.003,7.376,0.058,-167.366,0.084,167.366,179.971,2.208,0.058,28.61,-80.602,9.787,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.36e6,0,248.672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.989e-4,NaN,NaN,NaN,NaN,2.194,4.907,840.221,334.273,0.5,0.546
