# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
12.74,2675.812,150.165,-12.349,150.224,12.35,58.249,0.019,58.249,0.019,4.186,0.182,28.61,-80.599,9.784,0.072,-1.307e-6,-0.058,-0.003,2.532e4,3342,18.647,0.059,214.591,167.67,3.587,0.456,2.528e7,0,65.03,0.456,0.456,0.352,0.015,0.089,0.009,0.033,1.771e-4,0,0,0,0,-3.052e-7,0.019,13.081,134.391,87.516,0.051,2.518,-2.393,730.742,329.849,0.05,0.464
12.79,2683.305,149.549,-12.323,149.607,12.325,58.458,0.019,58.458,0.019,4.176,0.224,28.61,-80.599,9.784,0.133,-1.217e-6,0.082,-0.004,2.532e4,3342,18.647,0.059,214.36,167.67,3.569,0.454,2.516e7,0,64.44,0.455,0.455,0.352,0.015,0.089,0.017,0.06,-3.974e-4,0,0,0,0,6.221e-7,0.019,13.081,134.391,87.515,0.055,2.661,-2.441,730.057,329.819,0.05,0.466
12.84,2690.767,148.933,-12.299,148.991,12.302,58.667,0.019,58.667,0.019,4.164,0.235,28.61,-80.599,9.784,0.151,-1.502e-6,0.27,-0.004,2.532e4,3342,18.647,0.059,214.282,167.67,3.563,0.452,2.504e7,0,63.849,0.455,0.455,0.352,0.015,0.088,0.019,0.069,2.056e-4,0,0,0,0,6.811e-6,0.019,13.081,134.391,87.507,0.058,2.715,-2.49,729.374,329.79,0.05,0.467
12.89,2698.198,148.319,-12.277,148.377,12.279,58.875,0.02,58.875,0.019,4.153,0.22,28.61,-80.599,9.784,0.131,-9.784e-7,0.452,-0.003,2.532e4,3342,18.647,0.059,214.342,167.67,3.568,0.45,2.493e7,0,63.258,0.455,0.455,0.352,0.015,0.088,0.017,0.059,-1.428e-4,0,0,0,0,1.926e-5,0.019,13.081,134.391,87.489,0.057,2.692,-2.538,728.694,329.761,0.05,0.469
12.94,2705.599,147.705,-12.256,147.763,12.257,59.082,0.02,59.082,0.019,4.143,0.166,28.61,-80.599,9.784,0.054,-1.22e-6,0.576,-0.009,2.532e4,3342,18.647,0.059,214.606,167.67,3.588,0.448,2.481e7,0,62.664,0.455,0.455,0.352,0.015,0.088,0.007,0.025,4.133e-4,0,0,0,0,3.151e-5,0.019,13.081,134.391,87.463,0.055,2.542,-2.586,728.017,329.732,0.05,0.47
12.99,2712.968,147.093,-12.233,147.151,12.234,59.289,0.02,59.289,0.019,4.135,0.154,28.61,-80.599,9.784,0.037,-1.493e-6,0.618,-0.013,2.532e4,3342,18.647,0.059,214.656,167.67,3.592,0.447,2.469e7,0,62.084,0.455,0.455,0.352,0.015,0.088,0.005,0.017,-1.935e-4,0,0,0,0,3.664e-5,0.019,13.081,134.391,87.432,0.051,2.556,-2.634,727.343,329.703,0.05,0.471
13.04,2720.308,146.482,-12.211,146.54,12.212,59.496,0.02,59.496,0.019,4.128,0.136,28.61,-80.599,9.784,0.011,-1.466e-6,0.655,-0.043,2.532e4,3342,18.647,0.059,214.741,167.67,3.598,0.445,2.457e7,0,61.508,0.455,0.455,0.352,0.015,0.088,0.001,0.004,-3.972e-4,0,0,0,0,4.14e-5,0.019,13.081,134.391,87.4,0.046,2.55,-2.682,726.672,329.674,0.05,0.472
13.09,2727.617,145.872,-12.19,145.93,12.19,59.702,0.02,59.702,0.019,4.122,0.102,28.61,-80.599,9.784,0.041,-1.539e-6,-0.639,-0.013,2.532e4,3342,18.647,0.059,214.621,167.67,3.589,0.443,2.445e7,0,60.934,0.455,0.455,0.352,0.015,0.088,0.005,0.018,2.443e-4,0,0,0,0,-3.982e-5,0.019,13.081,134.391,87.368,0.04,2.48,-2.73,726.003,329.645,0.05,0.473
13.14,2734.895,145.263,-12.17,145.321,12.17,59.908,0.02,59.908,0.02,4.118,0.041,28.61,-80.599,9.784,0.133,-1.598e-6,-0.538,-0.006,2.532e4,3342,18.647,0.059,214.277,167.67,3.563,0.441,2.434e7,0,60.363,0.455,0.455,0.352,0.015,0.088,0.017,0.06,4.513e-4,0,0,0,0,-2.847e-5,0.019,13.081,134.391,87.338,0.034,2.297,-2.777,725.337,329.616,0.05,0.475
13.19,2742.143,144.655,-12.15,144.714,12.15,60.114,0.021,60.114,0.02,4.118,8.096e-4,28.61,-80.599,9.784,0.196,-1.39e-6,-0.334,-0.006,2.532e4,3342,18.647,0.059,214.04,167.67,3.545,0.439,2.422e7,0,59.799,0.454,0.455,0.352,0.015,0.088,0.025,0.089,-4.933e-4,0,0,0,0,-1.106e-5,0.019,13.081,134.391,87.316,0.027,2.167,-2.824,724.674,329.588,0.05,0.476
13.24,2749.361,144.048,-12.128,144.107,12.128,60.32,0.021,60.32,0.02,4.118,0.006,28.61,-80.599,9.784,0.205,-1.435e-6,-0.09,-0.005,2.532e4,3342,18.647,0.059,213.996,167.67,3.541,0.438,2.41e7,0,59.24,0.454,0.454,0.352,0.015,0.087,0.026,0.093,3.939e-4,0,0,0,0,-8.071e-7,0.018,13.081,134.391,87.305,0.02,2.144,-2.871,724.014,329.559,0.05,0.477
13.29,2756.548,143.442,-12.105,143.501,12.105,60.526,0.021,60.526,0.02,4.118,0.021,28.61,-80.599,9.784,0.164,-1.439e-6,0.132,-0.007,2.532e4,3342,18.647,0.059,214.131,167.67,3.552,0.436,2.399e7,0,58.686,0.454,0.454,0.352,0.014,0.087,0.021,0.074,1.336e-5,0,0,0,0,1.747e-6,0.018,13.081,134.391,87.306,0.013,2.219,-2.918,723.356,329.531,0.05,0.478
13.34,2763.705,142.838,-12.081,142.897,12.081,60.731,0.021,60.731,0.02,4.116,0.067,28.61,-80.599,9.784,0.093,-1.314e-6,0.282,-0.009,2.532e4,3342,18.647,0.059,214.376,167.67,3.571,0.434,2.387e7,0,58.137,0.454,0.454,0.353,0.014,0.087,0.012,0.042,-5.217e-5,0,0,0,0,8.098e-6,0.018,13.081,134.391,87.317,0.008,2.348,-2.964,722.702,329.503,0.05,0.479
13.39,2770.832,142.234,-12.058,142.293,12.059,60.937,0.021,60.937,0.02,4.111,0.09,28.61,-80.599,9.784,0.054,-9.969e-7,0.359,-0.011,2.532e4,3342,18.647,0.059,214.506,167.67,3.58,0.432,2.376e7,0,57.592,0.454,0.454,0.353,0.014,0.087,0.007,0.024,-4.994e-4,0,0,0,0,1.318e-5,0.018,13.081,134.391,87.333,0.003,2.381,-3.01,722.05,329.475,0.05,0.48
13.44,2777.928,141.632,-12.036,141.691,12.037,61.143,0.021,61.143,0.02,4.107,0.094,28.61,-80.599,9.784,0.046,-1.717e-6,0.416,-0.016,2.532e4,3342,18.647,0.059,214.522,167.67,3.582,0.43,2.364e7,0,57.048,0.454,0.454,0.353,0.014,0.087,0.006,0.021,-2.123e-5,0,0,0,0,1.785e-5,0.018,13.081,134.391,87.353,-0.001,2.328,-3.057,721.4,329.447,0.05,0.481
13.49,2784.995,141.03,-12.015,141.09,12.015,61.348,0.022,61.348,0.02,4.102,0.105,28.61,-80.599,9.784,0.026,-1.304e-6,0.459,-0.026,2.532e4,3342,18.647,0.059,214.585,167.67,3.586,0.429,2.353e7,0,56.509,0.454,0.454,0.353,0.014,0.087,0.003,0.012,4.448e-4,0,0,0,0,2.199e-5,0.018,13.081,134.391,87.375,-0.003,2.302,-3.102,720.754,329.419,0.05,0.482
13.54,2792.031,140.43,-11.993,140.49,11.993,61.553,0.022,61.553,0.02,4.096,0.125,28.61,-80.599,9.784,0.011,-1.371e-6,-0.464,-0.063,2.532e4,3342,18.647,0.059,214.627,167.67,3.59,0.427,2.342e7,0,55.976,0.454,0.454,0.353,0.014,0.087,0.001,0.005,4.078e-4,0,0,0,0,-2.262e-5,0.018,13.081,134.391,87.398,-0.002,2.312,-3.148,720.11,329.391,0.05,0.484
13.59,2799.038,139.831,-11.971,139.891,11.972,61.757,0.022,61.757,0.02,4.09,0.131,28.61,-80.599,9.784,0.024,-1.564e-6,-0.445,-0.027,2.532e4,3342,18.647,0.059,214.57,167.67,3.585,0.425,2.33e7,0,55.446,0.454,0.454,0.353,0.014,0.087,0.003,0.011,1.787e-4,0,0,0,0,-2.099e-5,0.018,13.081,134.391,87.421,-3.366e-4,2.266,-3.194,719.469,329.363,0.05,0.485
13.64,2806.014,139.233,-11.95,139.293,11.951,61.962,0.022,61.962,0.02,4.083,0.133,28.61,-80.599,9.784,0.03,-1.026e-6,-0.418,-0.022,2.532e4,3342,18.647,0.059,214.536,167.67,3.583,0.423,2.319e7,0,54.918,0.453,0.453,0.353,0.014,0.086,0.004,0.013,-1.396e-4,0,0,0,0,-1.865e-5,0.018,13.081,134.391,87.443,0.003,2.209,-3.239,718.831,329.336,0.05,0.486
13.69,2812.961,138.636,-11.929,138.696,11.93,62.166,0.022,62.166,0.021,4.076,0.145,28.61,-80.599,9.784,0.053,-1.38e-6,-0.374,-0.012,2.532e4,3342,18.647,0.059,214.441,167.67,3.575,0.421,2.308e7,0,54.397,0.453,0.453,0.353,0.014,0.086,0.007,0.024,1.976e-4,0,0,0,0,-1.513e-5,0.018,13.081,134.391,87.463,0.008,2.197,-3.284,718.196,329.309,0.05,0.487
13.74,2819.878,138.04,-11.908,138.1,11.909,62.369,0.022,62.369,0.021,4.068,0.17,28.61,-80.599,9.784,0.099,-1.27e-6,-0.295,-0.009,2.532e4,3342,18.647,0.059,214.266,167.67,3.562,0.42,2.296e7,0,53.883,0.453,0.453,0.353,0.014,0.086,0.013,0.044,-2.437e-4,0,0,0,0,-9.455e-6,0.018,13.081,134.391,87.479,0.015,2.247,-3.329,717.563,329.281,0.05,0.488
13.79,2826.765,137.445,-11.887,137.505,11.888,62.573,0.023,62.573,0.021,4.059,0.193,28.61,-80.599,9.784,0.141,-1.33e-6,-0.164,-0.007,2.532e4,3342,18.647,0.059,214.105,167.67,3.55,0.418,2.285e7,0,53.373,0.453,0.453,0.353,0.014,0.086,0.018,0.063,1.582e-4,0,0,0,0,-2.949e-6,0.018,13.081,134.391,87.491,0.023,2.302,-3.374,716.933,329.254,0.05,0.489
13.84,2833.623,136.851,-11.866,136.911,11.868,62.775,0.023,62.775,0.021,4.049,0.2,28.61,-80.599,9.783,0.156,-1.329e-6,-0.003,-0.007,2.532e4,3342,18.647,0.059,214.041,167.67,3.545,0.416,2.274e7,0,52.864,0.453,0.453,0.353,0.014,0.086,0.02,0.07,3.41e-4,0,0,0,0,0,0.018,13.081,134.391,87.495,0.031,2.31,-3.419,716.306,329.227,0.05,0.49
13.89,2840.45,136.259,-11.847,136.319,11.849,62.977,0.023,62.977,0.021,4.04,0.165,28.61,-80.599,9.783,0.099,-1.325e-6,0.138,-0.009,2.532e4,3342,18.647,0.059,214.236,167.67,3.56,0.414,2.263e7,0,52.351,0.453,0.453,0.353,0.014,0.086,0.012,0.044,6.803e-5,0,0,0,0,2.12e-6,0.017,13.081,134.391,87.492,0.039,2.163,-3.463,715.681,329.2,0.05,0.491
13.94,2847.248,135.667,-11.828,135.727,11.829,63.179,0.023,63.179,0.021,4.032,0.153,28.61,-80.599,9.783,0.081,-1.257e-6,0.221,-0.009,2.532e4,3342,18.647,0.059,214.289,167.67,3.564,0.413,2.252e7,0,51.847,0.453,0.453,0.353,0.014,0.086,0.01,0.036,1.591e-4,0,0,0,0,5.479e-6,0.017,13.081,134.391,87.483,0.048,2.124,-3.507,715.059,329.174,0.05,0.492
13.99,2854.017,135.076,-11.809,135.136,11.81,63.381,0.023,63.381,0.021,4.025,0.129,28.61,-80.599,9.783,0.039,-1.286e-6,0.289,-0.014,2.532e4,3342,18.647,0.059,214.429,167.67,3.575,0.411,2.24e7,0,51.346,0.453,0.453,0.353,0.014,0.086,0.005,0.017,1.667e-4,0,0,0,0,9.51e-6,0.017,13.081,134.391,87.47,0.055,2.036,-3.551,714.44,329.147,0.05,0.493
14.04,2860.756,134.486,-11.79,134.546,11.791,63.582,0.023,63.582,0.021,4.019,0.109,28.61,-80.599,9.783,0.006,-1.167e-6,0.298,-0.078,2.532e4,3342,18.647,0.059,214.54,167.67,3.583,0.409,2.229e7,0,50.849,0.453,0.453,0.353,0.014,0.086,6.904e-4,0.002,4.682e-4,0,0,0,0,1.015e-5,0.017,13.081,134.391,87.455,0.062,1.971,-3.595,713.823,329.12,0.05,0.495
14.09,2867.466,133.897,-11.771,133.957,11.771,63.783,0.024,63.783,0.021,4.014,0.111,28.61,-80.599,9.783,0.009,-1.172e-6,0.306,-0.06,2.532e4,3342,18.647,0.059,214.519,167.67,3.581,0.407,2.218e7,0,50.359,0.453,0.453,0.353,0.014,0.085,0.001,0.003,-1.51e-6,0,0,0,0,1.083e-5,0.017,13.081,134.391,87.439,0.067,1.994,-3.639,713.21,329.094,0.05,0.496
14.14,2874.146,133.309,-11.752,133.369,11.753,63.983,0.024,63.983,0.021,4.009,0.096,28.61,-80.599,9.783,0.018,-1.36e-6,-0.312,-0.027,2.532e4,3342,18.647,0.059,214.475,167.67,3.578,0.406,2.207e7,0,49.871,0.452,0.452,0.353,0.014,0.085,0.002,0.009,9.474e-5,0,0,0,0,-1.132e-5,0.017,13.081,134.391,87.423,0.07,1.949,-3.682,712.599,329.068,0.05,0.497
14.19,2880.797,132.722,-11.733,132.782,11.733,64.184,0.024,64.184,0.021,4.004,0.11,28.61,-80.599,9.783,0.008,-1.336e-6,0.291,-0.061,2.532e4,3342,18.647,0.059,214.5,167.67,3.58,0.404,2.196e7,0,49.391,0.452,0.452,0.353,0.014,0.085,0.001,0.003,1.761e-4,0,0,0,0,9.958e-6,0.017,13.081,134.391,87.408,0.071,2.023,-3.725,711.99,329.041,0.05,0.499
14.24,2887.418,132.135,-11.714,132.196,11.714,64.384,0.024,64.384,0.022,3.998,0.105,28.61,-80.599,9.783,0.002,-1.299e-6,-0.042,-0.307,2.532e4,3342,18.647,0.059,214.514,167.67,3.581,0.402,2.186e7,0,48.911,0.452,0.452,0.354,0.014,0.085,2.081e-4,3.313e-4,2.313e-4,0,0,0,0,-2.115e-7,0.017,13.081,134.391,87.393,0.07,2.018,-3.768,711.384,329.015,0.05,0.5
14.29,2894.01,131.55,-11.696,131.611,11.696,64.583,0.024,64.583,0.022,3.993,0.087,28.61,-80.599,9.783,0.033,-1.44e-6,-0.293,-0.015,2.532e4,3342,18.647,0.059,214.39,167.67,3.572,0.4,2.175e7,0,48.434,0.452,0.452,0.354,0.014,0.085,0.004,0.014,3.363e-4,0,0,0,0,-1.029e-5,0.017,13.081,134.391,87.378,0.068,1.956,-3.811,710.781,328.989,0.05,0.502
14.34,2900.573,130.966,-11.677,131.027,11.677,64.783,0.025,64.783,0.022,3.989,0.096,28.61,-80.599,9.783,0.016,-1.38e-6,-0.263,-0.026,2.532e4,3342,18.647,0.059,214.443,167.67,3.576,0.399,2.164e7,0,47.963,0.452,0.452,0.354,0.014,0.085,0.002,0.007,-3.249e-4,0,0,0,0,-8.391e-6,0.017,13.081,134.391,87.364,0.064,2.006,-3.854,710.181,328.964,0.05,0.503
14.39,2907.107,130.383,-11.657,130.443,11.658,64.982,0.025,64.982,0.022,3.984,0.118,28.61,-80.599,9.783,0.028,-1.305e-6,0.27,-0.006,2.532e4,3342,18.647,0.059,214.39,167.67,3.572,0.397,2.153e7,0,47.498,0.452,0.452,0.354,0.014,0.085,0.003,0.013,-2.136e-4,0,0,0,0,8.88e-6,0.017,13.081,134.391,87.351,0.06,2.113,-3.896,709.583,328.938,0.05,0.504
14.44,2913.611,129.8,-11.639,129.861,11.639,65.181,0.025,65.181,0.022,3.978,0.123,28.61,-80.599,9.783,0.039,-1.171e-6,0.306,2.257e-4,2.532e4,3342,18.647,0.059,214.337,167.67,3.567,0.395,2.142e7,0,47.035,0.452,0.452,0.354,0.013,0.085,0.005,0.018,7.92e-6,0,0,0,0,1.156e-5,0.017,13.081,134.391,87.336,0.053,2.151,-3.938,708.988,328.912,0.05,0.505
14.49,2920.087,129.219,-11.62,129.28,11.621,65.38,0.025,65.38,0.022,3.971,0.127,28.61,-80.599,9.783,0.048,-1.163e-6,0.345,0.003,2.532e4,3342,18.647,0.059,214.296,167.67,3.564,0.393,2.131e7,0,46.575,0.452,0.452,0.354,0.013,0.085,0.006,0.021,3.425e-4,0,0,0,0,1.481e-5,0.017,13.081,134.391,87.32,0.046,2.186,-3.981,708.396,328.887,0.05,0.507
14.54,2926.533,128.638,-11.603,128.699,11.603,65.578,0.025,65.578,0.022,3.965,0.111,28.61,-80.599,9.783,0.018,-1.2e-6,0.379,0.004,2.532e4,3342,18.647,0.059,214.396,167.67,3.572,0.392,2.121e7,0,46.115,0.452,0.452,0.354,0.013,0.084,0.002,0.008,2.173e-4,0,0,0,0,1.802e-5,0.016,13.081,134.391,87.302,0.039,2.137,-4.022,707.806,328.861,0.05,0.508
14.59,2932.951,128.058,-11.584,128.12,11.585,65.777,0.025,65.777,0.022,3.959,0.128,28.61,-80.599,9.783,0.052,-1.306e-6,0.401,0.009,2.532e4,3342,18.647,0.059,214.262,167.67,3.562,0.39,2.11e7,0,45.664,0.452,0.452,0.354,0.013,0.084,0.007,0.023,-1.407e-4,0,0,0,0,2.037e-5,0.016,13.081,134.391,87.282,0.031,2.236,-4.064,707.219,328.836,0.05,0.509
14.64,2939.339,127.48,-11.567,127.541,11.568,65.974,0.026,65.974,0.022,3.953,0.106,28.61,-80.599,9.783,0.009,-1.594e-6,0.44,0.036,2.532e4,3342,18.647,0.059,214.409,167.67,3.573,0.388,2.099e7,0,45.21,0.451,0.451,0.354,0.013,0.084,0.001,0.003,2.598e-4,0,0,0,0,2.469e-5,0.016,13.081,134.391,87.261,0.023,2.165,-4.106,706.635,328.811,0.05,0.51
14.69,2945.699,126.902,-11.549,126.963,11.55,66.172,0.026,66.172,0.022,3.948,0.109,28.61,-80.599,9.783,0.016,-1.19e-6,0.439,0.034,2.532e4,3342,18.647,0.059,214.375,167.67,3.57,0.386,2.089e7,0,44.764,0.451,0.451,0.354,0.013,0.084,0.002,0.006,-4.935e-5,0,0,0,0,2.484e-5,0.016,13.081,134.391,87.239,0.016,2.206,-4.147,706.053,328.786,0.05,0.511
14.74,2952.029,126.325,-11.532,126.386,11.532,66.369,0.026,66.369,0.022,3.943,0.106,28.61,-80.599,9.783,0.01,-1.312e-6,0.455,0.062,2.532e4,3342,18.647,0.059,214.385,167.67,3.571,0.385,2.078e7,0,44.32,0.451,0.451,0.354,0.013,0.084,0.001,0.005,6.456e-5,0,0,0,0,2.687e-5,0.016,13.081,134.391,87.217,0.01,2.222,-4.188,705.474,328.761,0.05,0.513
14.79,2958.331,125.749,-11.515,125.81,11.515,66.566,0.026,66.566,0.023,3.938,0.101,28.61,-80.599,9.783,0.002,-1.42e-6,-0.199,0.417,2.532e4,3342,18.647,0.059,214.407,167.67,3.573,0.383,2.068e7,0,43.879,0.451,0.451,0.354,0.013,0.084,2.119e-4,5.971e-4,4.023e-4,0,0,0,0,-5.179e-6,0.016,13.081,134.391,87.194,0.004,2.225,-4.229,704.897,328.736,0.05,0.514
14.84,2964.604,125.173,-11.498,125.235,11.498,66.763,0.026,66.763,0.023,3.933,0.086,28.61,-80.599,9.783,0.03,-1.514e-6,-0.448,0.023,2.532e4,3342,18.647,0.059,214.293,167.67,3.564,0.381,2.057e7,0,43.44,0.451,0.451,0.354,0.013,0.084,0.004,0.014,4.794e-4,0,0,0,0,-2.661e-5,0.016,13.081,134.391,87.171,-9.254e-4,2.187,-4.27,704.323,328.711,0.05,0.515
14.89,2970.848,124.599,-11.482,124.661,11.482,66.959,0.027,66.959,0.023,3.929,0.058,28.61,-80.599,9.783,0.089,-1.407e-6,-0.399,0.006,2.532e4,3342,18.647,0.059,214.072,167.67,3.547,0.38,2.046e7,0,43.003,0.451,0.451,0.354,0.013,0.084,0.011,0.04,-2.245e-4,0,0,0,0,-2.125e-5,0.016,13.081,134.391,87.149,-0.004,2.081,-4.311,703.752,328.687,0.05,0.516
14.94,2977.064,124.025,-11.465,124.087,11.465,67.156,0.027,67.156,0.023,3.926,0.055,28.61,-80.599,9.783,0.097,-1.263e-6,-0.314,0.005,2.532e4,3342,18.647,0.059,214.035,167.67,3.544,0.378,2.036e7,0,42.572,0.451,0.451,0.354,0.013,0.084,0.012,0.043,-3.424e-4,0,0,0,0,-1.325e-5,0.016,13.081,134.391,87.131,-0.006,2.078,-4.351,703.184,328.662,0.05,0.517
14.99,2983.251,123.452,-11.449,123.515,11.449,67.352,0.027,67.352,0.023,3.924,0.041,28.61,-80.599,9.783,0.126,-1.367e-6,-0.225,0.005,2.532e4,3342,18.647,0.059,213.921,167.67,3.536,0.376,2.025e7,0,42.144,0.451,0.451,0.354,0.013,0.083,0.016,0.056,-2.978e-4,0,0,0,0,-6.885e-6,0.016,13.081,134.391,87.118,-0.007,2.019,-4.391,702.618,328.638,0.05,0.519
15.04,2989.409,122.88,-11.432,122.943,11.432,67.548,0.027,67.548,0.023,3.922,0.048,28.61,-80.599,9.783,0.111,-1.374e-6,-0.12,0.005,2.532e4,3342,18.647,0.059,213.966,167.67,3.539,0.374,2.015e7,0,41.719,0.451,0.451,0.354,0.013,0.083,0.014,0.05,3.862e-4,0,0,0,0,-1.966e-6,0.016,13.081,134.391,87.109,-0.005,2.044,-4.431,702.054,328.614,0.05,0.52
15.09,2995.539,122.309,-11.415,122.372,11.416,67.744,0.027,67.744,0.023,3.92,0.043,28.61,-80.599,9.783,0.121,-1.317e-6,-0.029,0.004,2.532e4,3342,18.647,0.059,213.922,167.67,3.536,0.373,2.004e7,0,41.297,0.451,0.451,0.354,0.013,0.083,0.015,0.054,3.718e-4,0,0,0,0,-1.163e-7,0.016,13.081,134.391,87.106,-0.002,2.006,-4.471,701.493,328.589,0.05,0.522
15.14,3001.64,121.739,-11.399,121.802,11.399,67.94,0.028,67.94,0.023,3.917,0.047,28.61,-80.599,9.783,0.11,-1.331e-6,0.069,0.004,2.532e4,3342,18.647,0.059,213.95,167.67,3.538,0.371,1.994e7,0,40.879,0.451,0.451,0.354,0.013,0.083,0.014,0.05,-1.44e-4,0,0,0,0,6.574e-7,0.016,13.081,134.391,87.107,0.002,2,-4.511,700.943,328.565,0.05,0.523
15.19,3007.713,121.169,-11.381,121.232,11.382,68.136,0.028,68.136,0.023,3.915,0.064,28.61,-80.599,9.783,0.072,-1.329e-6,0.144,0.004,2.532e4,3342,18.647,0.059,214.078,167.67,3.548,0.369,1.984e7,0,40.466,0.45,0.45,0.354,0.013,0.083,0.009,0.032,-2.91e-4,0,0,0,0,2.912e-6,0.016,13.081,134.391,87.112,0.008,2.045,-4.55,700.415,328.542,0.05,0.524
15.24,3013.757,120.6,-11.364,120.664,11.365,68.332,0.028,68.332,0.023,3.911,0.082,28.61,-80.599,9.783,0.03,-1.387e-6,0.184,0.001,2.532e4,3342,18.647,0.059,214.222,167.67,3.559,0.368,1.974e7,0,40.057,0.45,0.45,0.354,0.013,0.083,0.004,0.013,3.728e-4,0,0,0,0,4.833e-6,0.015,13.081,134.391,87.12,0.015,2.093,-4.589,699.89,328.518,0.05,0.525
15.29,3019.773,120.033,-11.347,120.096,11.348,68.527,0.028,68.527,0.023,3.906,0.103,28.61,-80.599,9.783,0.02,-1.226e-6,-0.189,-0.014,2.532e4,3342,18.647,0.059,214.248,167.67,3.561,0.366,1.963e7,0,39.652,0.45,0.45,0.355,0.013,0.083,0.003,0.009,-2.566e-4,0,0,0,0,-5.132e-6,0.015,13.081,134.391,87.13,0.023,2.154,-4.629,699.367,328.494,0.05,0.527
15.34,3025.76,119.466,-11.332,119.529,11.332,68.722,0.028,68.722,0.024,3.901,0.087,28.61,-80.599,9.783,0.014,-1.366e-6,0.178,0.007,2.532e4,3342,18.647,0.059,214.261,167.67,3.562,0.364,1.953e7,0,39.244,0.45,0.45,0.355,0.013,0.083,0.002,0.006,-4.904e-4,0,0,0,0,4.609e-6,0.015,13.081,134.391,87.139,0.031,2.039,-4.667,698.847,328.47,0.05,0.528
15.39,3031.719,118.9,-11.315,118.963,11.316,68.917,0.028,68.917,0.024,3.897,0.099,28.61,-80.599,9.783,0.017,-1.323e-6,-0.187,-0.005,2.532e4,3342,18.647,0.059,214.244,167.67,3.56,0.362,1.943e7,0,38.844,0.45,0.45,0.355,0.013,0.083,0.002,0.008,-3.3e-4,0,0,0,0,-5.135e-6,0.015,13.081,134.391,87.148,0.04,2.06,-4.706,698.329,328.447,0.05,0.529
15.44,3037.65,118.334,-11.299,118.398,11.299,69.112,0.029,69.112,0.024,3.891,0.124,28.61,-80.599,9.783,0.08,-1.296e-6,-0.149,-0.006,2.532e4,3342,18.647,0.059,214.008,167.67,3.542,0.361,1.933e7,0,38.449,0.45,0.45,0.355,0.013,0.083,0.01,0.035,2.013e-4,0,0,0,0,-3.284e-6,0.015,13.081,134.391,87.157,0.048,2.151,-4.745,697.814,328.424,0.05,0.53
15.49,3043.553,117.77,-11.283,117.834,11.284,69.306,0.029,69.306,0.024,3.885,0.114,28.61,-80.599,9.783,0.06,-1.344e-6,-0.088,-0.006,2.532e4,3342,18.647,0.059,214.071,167.67,3.547,0.359,1.923e7,0,38.051,0.45,0.45,0.355,0.013,0.083,0.007,0.027,1.016e-4,0,0,0,0,-1.167e-6,0.015,13.081,134.391,87.163,0.056,2.074,-4.783,697.301,328.4,0.05,0.531
15.54,3049.427,117.206,-11.268,117.27,11.269,69.501,0.029,69.501,0.024,3.88,0.101,28.61,-80.599,9.783,0.03,-1.303e-6,-0.058,-0.005,2.532e4,3342,18.647,0.059,214.17,167.67,3.555,0.357,1.913e7,0,37.656,0.45,0.45,0.355,0.013,0.082,0.004,0.013,2.795e-4,0,0,0,0,-5.008e-7,0.015,13.081,134.391,87.166,0.063,1.982,-4.821,696.791,328.377,0.05,0.532
15.59,3055.273,116.643,-11.253,116.707,11.254,69.694,0.029,69.694,0.024,3.875,0.087,28.61,-80.599,9.783,0.002,-1.347e-6,0.031,0.036,2.532e4,3342,18.647,0.059,214.261,167.67,3.562,0.356,1.902e7,0,37.264,0.45,0.45,0.355,0.013,0.082,2.924e-4,6.008e-4,1.278e-5,0,0,0,0,1.428e-7,0.015,13.081,134.391,87.169,0.069,1.89,-4.859,696.283,328.354,0.05,0.533
15.64,3061.092,116.081,-11.238,116.145,11.238,69.888,0.029,69.888,0.024,3.871,0.102,28.61,-80.599,9.783,0.037,-1.325e-6,-0.041,-0.002,2.532e4,3342,18.647,0.059,214.128,167.67,3.552,0.354,1.892e7,0,36.879,0.45,0.45,0.355,0.013,0.082,0.005,0.016,-5.031e-5,0,0,0,0,-2.592e-7,0.015,13.081,134.391,87.171,0.074,1.94,-4.897,695.777,328.331,0.05,0.535
