# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
1.381,73.382,111.981,87.152,111.985,87.224,0.187,3.188e-6,0.187,9.787e-4,0.987,3.529,32.32,106.764,9.791,0.437,0,-3.071,3.989e-4,2.909e4,6224.157,14.22,0.063,184.774,153.643,2.38,0.319,1.526e7,2859.455,37.925,0.458,0.459,0.321,0.047,0.091,0.06,0.143,-7.175e-5,0,0,0,0,-8.869e-4,0.014,13.081,134.391,88.007,0.002,2.055,33.478,862.974,351.587,0.05,0.07
1.431,79.09,116.339,87.229,116.345,87.314,0.24,5.399e-6,0.24,0.001,1.171,3.846,32.32,106.764,9.791,0.57,-1.967e-6,-2.67,0.001,2.902e4,6154.59,14.179,0.063,184.503,153.467,2.373,0.331,1.585e7,2858.357,41,0.459,0.46,0.321,0.047,0.091,0.079,0.187,1.421e-4,0,0,0,0,-6.211e-4,0.014,13.081,134.391,87.863,0.002,2.009,33.445,862.632,351.567,0.05,0.071
1.481,85.016,120.7,87.279,120.708,87.376,0.304,8.132e-6,0.304,0.002,1.37,4.107,32.32,106.764,9.791,0.64,0,-2.187,1.317e-4,2.895e4,6085.123,14.138,0.063,184.384,153.291,2.377,0.343,1.644e7,2856.559,44.198,0.46,0.46,0.32,0.047,0.092,0.089,0.211,-2.584e-4,0,0,0,0,-3.869e-4,0.015,13.081,134.391,87.741,0.002,2.039,33.411,862.277,351.546,0.05,0.072
1.531,91.16,125.063,87.316,125.073,87.422,0.378,1.15e-5,0.378,0.002,1.581,4.307,32.32,106.764,9.791,0.668,0,-1.609,0.001,2.888e4,6015.656,14.097,0.063,184.366,153.114,2.389,0.356,1.703e7,2854.45,47.518,0.461,0.461,0.32,0.048,0.093,0.093,0.222,4.351e-4,0,0,0,0,-1.951e-4,0.015,13.081,134.391,87.646,0.003,2.099,33.375,861.909,351.524,0.05,0.072
1.581,97.522,129.428,87.35,129.441,87.465,0.462,1.569e-5,0.462,0.002,1.8,4.474,32.32,106.764,9.791,0.727,0,-0.97,-2.481e-5,2.881e4,5946.19,14.056,0.063,184.279,152.935,2.396,0.368,1.762e7,2852.341,50.971,0.461,0.462,0.32,0.048,0.094,0.101,0.242,5.167e-5,0,0,0,0,-6.616e-5,0.016,13.081,134.391,87.582,0.003,2.021,33.338,861.528,351.502,0.05,0.073
1.631,104.103,133.795,87.386,133.81,87.505,0.558,2.089e-5,0.558,0.002,2.027,4.548,32.32,106.764,9.791,0.719,0,-0.199,2.117e-4,2.874e4,5876.871,14.014,0.063,184.348,152.757,2.415,0.381,1.821e7,2850.308,54.541,0.462,0.463,0.319,0.048,0.095,0.1,0.242,-3.043e-4,0,0,0,0,-2.617e-6,0.016,13.081,134.391,87.552,0.003,2.01,33.3,861.134,351.479,0.05,0.074
1.681,110.902,138.164,87.426,138.182,87.544,0.665,2.718e-5,0.665,0.002,2.254,4.534,32.32,106.764,9.791,0.672,0,0.552,-0.001,2.867e4,5807.568,13.973,0.062,184.509,152.577,2.441,0.393,1.88e7,2848.383,58.232,0.463,0.463,0.319,0.048,0.095,0.093,0.228,5.076e-9,0,0,0,0,1.884e-5,0.017,13.081,134.391,87.561,0.003,2.009,33.26,860.727,351.455,0.05,0.074
1.731,117.919,142.534,87.467,142.556,87.578,0.783,3.463e-5,0.783,0.003,2.478,4.422,32.32,106.764,9.791,0.582,-5.836e-7,1.314,-0.002,2.86e4,5738.265,13.931,0.062,184.772,152.397,2.475,0.406,1.939e7,2846.459,62.044,0.464,0.464,0.319,0.049,0.096,0.081,0.2,-3.923e-4,0,0,0,0,1.002e-4,0.018,13.081,134.391,87.608,0.003,2.025,33.22,860.307,351.43,0.05,0.075
1.781,125.155,146.906,87.494,146.931,87.596,0.913,4.327e-5,0.913,0.003,2.695,4.225,32.32,106.764,9.791,0.466,-8.117e-7,1.974,-9.004e-4,2.853e4,5669.097,13.889,0.062,185.103,152.216,2.514,0.418,1.998e7,2844.213,65.983,0.465,0.465,0.318,0.049,0.097,0.064,0.161,2.603e-4,0,0,0,0,2.128e-4,0.018,13.081,134.391,87.691,0.003,2.034,33.178,859.873,351.405,0.05,0.076
1.831,132.61,151.277,87.463,151.305,87.552,1.053,5.304e-5,1.053,0.003,2.899,3.96,32.32,106.764,9.791,0.344,6.946e-7,2.531,3.021e-4,2.846e4,5600.04,13.847,0.062,185.453,152.035,2.555,0.431,2.057e7,2840.34,70.052,0.465,0.466,0.318,0.049,0.098,0.047,0.12,1.226e-4,0,0,0,0,3.3e-4,0.019,13.081,134.391,87.804,0.003,1.994,33.134,859.427,351.378,0.05,0.076
1.881,140.283,155.645,87.42,155.676,87.495,1.202,6.387e-5,1.202,0.003,3.089,3.628,32.32,106.764,9.791,0.201,3.919e-6,2.934,4.453e-4,2.839e4,5530.983,13.805,0.062,185.862,151.853,2.6,0.443,2.116e7,2836.243,74.254,0.466,0.466,0.318,0.049,0.099,0.027,0.07,2.214e-4,0,0,0,0,4.189e-4,0.019,13.081,134.391,87.942,0.003,1.961,33.09,858.967,351.351,0.05,0.077
1.931,148.174,160.011,87.37,160.045,87.43,1.361,7.571e-5,1.361,0.003,3.261,3.255,32.32,106.764,9.791,0.05,-7.801e-7,3.125,0.003,2.832e4,5462.016,13.763,0.062,186.295,151.67,2.647,0.456,2.175e7,2832.082,78.592,0.467,0.467,0.317,0.05,0.1,0.007,0.018,1.288e-4,0,0,0,0,4.494e-4,0.02,13.081,134.391,88.094,0.004,1.925,33.044,858.495,351.324,0.05,0.077
1.981,156.284,164.371,87.227,164.406,87.273,1.528,8.878e-5,1.528,0.003,3.413,2.848,32.32,106.764,9.791,0.114,-5.813e-7,-3.078,0.002,2.825e4,5393.445,13.72,0.062,186.201,151.487,2.654,0.468,2.233e7,2825.493,83.07,0.468,0.468,0.317,0.05,0.101,0.015,0.041,2.679e-4,0,0,0,0,-4.133e-4,0.02,13.081,134.391,88.25,0.005,1.937,32.997,858.009,351.295,0.05,0.078
2.031,164.611,168.72,87.033,168.757,87.067,1.702,1.032e-4,1.702,0.003,3.545,2.452,32.32,106.764,9.791,0.263,-4.548e-6,-2.725,0.003,2.819e4,5324.874,13.678,0.062,185.899,151.303,2.645,0.481,2.292e7,2817.666,87.685,0.469,0.469,0.317,0.05,0.102,0.036,0.096,4.692e-4,0,0,0,0,-3.074e-4,0.021,13.081,134.391,88.397,0.005,1.958,32.949,857.51,351.266,0.05,0.079
2.081,173.155,173.06,86.83,173.098,86.856,1.882,1.192e-4,1.882,0.004,3.659,2.099,32.32,106.764,9.791,0.395,0,-2.102,-0.001,2.812e4,5256.303,13.635,0.062,185.647,151.119,2.64,0.493,2.35e7,2809.838,92.434,0.47,0.47,0.316,0.051,0.103,0.055,0.144,-3.411e-4,0,0,0,0,-1.738e-4,0.021,13.081,134.391,88.518,0.008,2.016,32.899,856.999,351.236,0.05,0.08
2.131,181.917,177.387,86.567,177.426,86.588,2.068,1.369e-4,2.068,0.004,3.757,1.888,32.32,106.764,9.791,0.436,-1.38e-6,-1.21,0.002,2.805e4,5188.401,13.593,0.062,185.618,150.935,2.651,0.505,2.408e7,2800.62,97.286,0.471,0.471,0.316,0.051,0.104,0.06,0.16,-1.947e-4,0,0,0,0,-5.486e-5,0.022,13.081,134.391,88.602,0.009,1.928,32.848,856.474,351.205,0.05,0.08
2.181,190.894,181.696,86.208,181.736,86.227,2.258,1.565e-4,2.258,0.004,3.848,1.77,32.32,106.764,9.791,0.455,0,-0.288,-1.105e-4,2.798e4,5120.621,13.55,0.062,185.646,150.751,2.668,0.518,2.465e7,2788.946,102.251,0.472,0.472,0.315,0.051,0.105,0.063,0.169,-4.961e-4,0,0,0,0,-2.961e-6,0.022,13.081,134.391,88.639,0.009,1.913,32.796,855.936,351.173,0.05,0.081
2.231,200.086,185.986,85.84,186.028,85.858,2.452,1.778e-4,2.452,0.004,3.935,1.748,32.32,106.764,9.791,0.463,1.05e-6,0.778,1.357e-4,2.791e4,5052.842,13.508,0.062,185.706,150.566,2.686,0.53,2.523e7,2777.224,107.333,0.473,0.474,0.315,0.052,0.107,0.064,0.173,-1.699e-4,0,0,0,0,2.06e-5,0.023,13.081,134.391,88.626,0.006,2.03,32.743,855.386,351.141,0.05,0.082
2.281,209.492,190.257,85.437,190.3,85.459,2.651,2.006e-4,2.651,0.004,4.026,1.938,32.32,106.764,9.791,0.366,-1.641e-6,1.833,0.002,2.785e4,4985.664,13.465,0.062,186.021,150.381,2.724,0.542,2.58e7,2764.851,112.49,0.474,0.474,0.315,0.052,0.108,0.051,0.139,3.367e-4,0,0,0,0,1.093e-4,0.023,13.081,134.391,88.56,0.004,1.972,32.688,854.823,351.108,0.05,0.083
2.331,219.111,194.501,84.895,194.545,84.926,2.855,2.245e-4,2.855,0.005,4.13,2.263,32.32,106.764,9.791,0.224,3.85e-6,2.554,0.005,2.778e4,4919.031,13.423,0.061,186.453,150.198,2.772,0.554,2.637e7,2748.93,117.744,0.475,0.475,0.314,0.052,0.109,0.031,0.086,3.281e-4,0,0,0,0,2.032e-4,0.024,13.081,134.391,88.449,0.001,1.893,32.632,854.247,351.074,0.05,0.083
2.381,228.941,198.717,84.325,198.763,84.367,3.065,2.49e-4,3.065,0.005,4.253,2.647,32.32,106.764,9.791,0.082,-1.037e-6,2.973,0.012,2.771e4,4852.398,13.38,0.061,186.896,150.013,2.82,0.566,2.693e7,2732.476,123.113,0.477,0.477,0.314,0.053,0.11,0.011,0.031,-2.133e-4,0,0,0,0,2.638e-4,0.024,13.081,134.391,88.309,-0.003,1.895,32.575,853.658,351.039,0.05,0.084
2.431,238.982,202.904,83.744,202.952,83.8,3.281,2.733e-4,3.281,0.005,4.395,3.063,32.32,106.764,9.791,0.061,4.965e-6,-2.999,0.011,2.765e4,4786,13.338,0.061,187.043,149.828,2.845,0.578,2.748e7,2715.993,128.595,0.478,0.478,0.313,0.053,0.111,0.008,0.024,-4.168e-4,0,0,0,0,-2.575e-4,0.025,13.081,134.391,88.158,-0.007,1.909,32.517,853.056,351.004,0.05,0.085
2.481,249.231,207.059,83.103,207.109,83.175,3.505,2.965e-4,3.505,0.005,4.558,3.461,32.32,106.764,9.791,0.194,-1.972e-6,-2.605,0.004,2.758e4,4720.797,13.296,0.061,186.812,149.646,2.841,0.59,2.804e7,2698.189,134.182,0.479,0.479,0.313,0.053,0.113,0.027,0.076,-1.52e-4,0,0,0,0,-1.866e-4,0.026,13.081,134.391,88.016,-0.01,1.908,32.457,852.443,350.968,0.05,0.085
2.531,259.687,211.181,82.43,211.234,82.518,3.737,3.175e-4,3.737,0.005,4.74,3.799,32.32,106.764,9.791,0.307,-2.836e-6,-1.81,0.003,2.752e4,4655.594,13.253,0.061,186.634,149.463,2.842,0.602,2.858e7,2679.663,139.865,0.48,0.48,0.312,0.054,0.114,0.043,0.121,-3.664e-4,0,0,0,0,-8.659e-5,0.026,13.081,134.391,87.904,-0.013,1.848,32.397,851.816,350.931,0.05,0.086
2.581,270.348,215.268,81.757,215.325,81.854,3.979,3.354e-4,3.979,0.005,4.935,3.978,32.32,106.764,9.791,0.362,-3.494e-6,-0.654,0.004,2.745e4,4590.391,13.211,0.061,186.606,149.279,2.854,0.614,2.913e7,2661.137,145.626,0.481,0.481,0.312,0.054,0.115,0.051,0.144,2.461e-4,0,0,0,0,-1.086e-5,0.027,13.081,134.391,87.842,-0.015,1.809,32.335,851.178,350.894,0.05,0.086
2.631,281.213,219.323,81.083,219.383,81.179,4.23,3.495e-4,4.23,0.005,5.133,3.94,32.32,106.764,9.791,0.339,-4.108e-7,0.599,0.001,2.739e4,4526.398,13.169,0.061,186.768,149.097,2.88,0.625,2.966e7,2642.627,151.449,0.482,0.482,0.311,0.055,0.116,0.047,0.137,-1.246e-4,0,0,0,0,8.8e-6,0.027,13.081,134.391,87.841,-0.013,1.832,32.272,850.527,350.855,0.05,0.087
2.681,292.279,223.343,80.414,223.407,80.498,4.492,3.605e-4,4.492,0.005,5.324,3.667,32.32,106.764,9.791,0.233,0,1.686,0.003,2.732e4,4462.699,13.127,0.061,187.138,148.915,2.922,0.637,3.02e7,2624.146,157.335,0.484,0.484,0.311,0.055,0.118,0.032,0.095,4.024e-4,0,0,0,0,6.717e-5,0.028,13.081,134.391,87.901,-0.009,1.955,32.207,849.864,350.817,0.05,0.088
2.731,303.546,227.33,79.741,227.397,79.81,4.763,3.697e-4,4.763,0.004,5.497,3.304,32.32,106.764,9.791,0.122,-2.393e-6,2.319,-0.004,2.726e4,4399,13.086,0.061,187.528,148.733,2.966,0.648,3.072e7,2605.667,163.299,0.485,0.485,0.31,0.055,0.119,0.017,0.05,-4.87e-4,0,0,0,0,1.226e-4,0.028,13.081,134.391,88.003,-0.005,1.952,32.142,849.19,350.777,0.05,0.088
2.781,315.012,231.283,79.057,231.352,79.109,5.041,3.783e-4,5.041,0.004,5.651,2.847,32.32,106.764,9.791,0.016,-2.657e-6,-2.589,-0.005,2.72e4,4336.053,13.044,0.061,187.91,148.552,3.009,0.66,3.124e7,2587.046,169.333,0.486,0.486,0.31,0.056,0.12,0.002,0.007,4.963e-4,0,0,0,0,-1.477e-4,0.029,13.081,134.391,88.129,-3.162e-4,1.978,32.062,848.379,350.729,0.05,0.089
2.831,326.674,235.2,78.331,235.271,78.368,5.327,3.88e-4,5.327,0.004,5.78,2.406,32.32,106.764,9.79,0.141,-9.056e-6,-2.197,0.004,2.714e4,4273.904,13.003,0.061,187.714,148.372,3.008,0.671,3.175e7,2567.528,175.415,0.487,0.487,0.309,0.056,0.122,0.02,0.059,3.577e-4,0,0,0,0,-1.028e-4,0.029,13.081,134.391,88.251,0.008,1.992,31.953,847.294,350.663,0.05,0.09
2.881,338.531,239.08,77.589,239.152,77.616,5.619,4.007e-4,5.619,0.004,5.891,2.06,32.32,106.764,9.79,0.23,-5.268e-6,-1.378,0.003,2.707e4,4211.756,12.961,0.061,187.612,148.192,3.014,0.682,3.225e7,2547.85,181.563,0.488,0.489,0.309,0.057,0.123,0.032,0.097,1.245e-4,0,0,0,0,-3.912e-5,0.029,13.081,134.391,88.342,0.016,2,31.843,846.19,350.596,0.05,0.091
2.931,350.581,242.922,76.836,242.996,76.859,5.916,4.182e-4,5.916,0.004,5.987,1.878,32.32,106.764,9.79,0.272,-2.209e-6,-0.183,0.003,2.701e4,4149.797,12.92,0.061,187.63,148.011,3.029,0.693,3.275e7,2528.191,187.764,0.49,0.49,0.308,0.057,0.124,0.038,0.116,4.734e-4,0,0,0,0,-6.723e-7,0.03,13.081,134.391,88.381,0.019,2.04,31.73,845.069,350.528,0.05,0.091
2.981,362.822,246.729,76.118,246.804,76.144,6.218,4.412e-4,6.218,0.004,6.082,1.996,32.32,106.764,9.79,0.213,1.621e-6,1.074,1.318e-4,2.695e4,4089.166,12.879,0.06,187.901,147.834,3.063,0.704,3.324e7,2509.898,193.983,0.491,0.491,0.308,0.057,0.126,0.03,0.092,5.878e-5,0,0,0,0,2.233e-5,0.03,13.081,134.391,88.358,0.019,1.913,31.616,843.929,350.458,0.05,0.092
3.031,375.253,250.502,75.423,250.578,75.456,6.524,4.697e-4,6.524,0.004,6.188,2.244,32.32,106.764,9.79,0.132,-2.03e-6,1.857,8.436e-4,2.689e4,4028.535,12.838,0.06,188.229,147.655,3.102,0.715,3.373e7,2492.464,200.265,0.492,0.492,0.307,0.058,0.127,0.018,0.058,1.706e-4,0,0,0,0,6.479e-5,0.031,13.081,134.391,88.281,0.016,1.899,31.5,842.772,350.388,0.05,0.093
3.081,387.871,254.239,74.719,254.317,74.763,6.837,5.031e-4,6.837,0.004,6.308,2.578,32.32,106.764,9.79,0.039,-1.53e-6,2.353,0.003,2.683e4,3967.904,12.797,0.06,188.591,147.476,3.143,0.726,3.421e7,2475.031,206.611,0.494,0.494,0.307,0.058,0.128,0.005,0.018,-3.991e-4,0,0,0,0,1.009e-4,0.031,13.081,134.391,88.173,0.01,1.973,31.383,841.598,350.317,0.05,0.094
3.131,400.676,257.944,74.055,258.024,74.114,7.155,5.394e-4,7.155,0.004,6.446,2.963,32.32,106.764,9.79,0.066,5.281e-6,-2.27,-0.008,2.677e4,3908.212,12.756,0.06,188.653,147.299,3.161,0.737,3.468e7,2458.972,213.023,0.495,0.495,0.306,0.059,0.13,0.009,0.03,-1.523e-4,0,0,0,0,-9.127e-5,0.032,13.081,134.391,88.054,-0.001,2.009,31.263,840.406,350.244,0.05,0.094
3.181,413.665,261.621,73.504,261.704,73.579,7.482,5.758e-4,7.482,0.004,6.603,3.324,32.32,106.764,9.79,0.165,-5.622e-6,-1.615,0.003,2.671e4,3848.808,12.716,0.06,188.534,147.121,3.166,0.748,3.515e7,2446.107,219.506,0.496,0.496,0.306,0.059,0.131,0.023,0.074,3.518e-5,0,0,0,0,-4.492e-5,0.032,13.081,134.391,87.955,-0.009,1.973,31.142,839.197,350.171,0.05,0.095
3.231,426.837,265.27,72.96,265.357,73.043,7.816,6.097e-4,7.816,0.004,6.775,3.482,32.32,106.764,9.79,0.202,3.671e-7,-0.446,-0.006,2.665e4,3789.404,12.675,0.06,188.574,146.943,3.183,0.758,3.561e7,2433.372,226.048,0.498,0.498,0.305,0.059,0.133,0.029,0.091,1.796e-4,0,0,0,0,-3.337e-6,0.033,13.081,134.391,87.903,-0.013,1.99,31.019,837.971,350.097,0.05,0.095
3.281,440.191,268.866,71.876,268.956,71.956,8.159,6.397e-4,8.159,0.004,6.947,3.377,32.32,106.764,9.79,0.174,-2.756e-6,0.719,0.004,2.659e4,3733.072,12.636,0.06,188.778,146.774,3.211,0.769,3.607e7,2406.335,232.583,0.499,0.499,0.305,0.06,0.134,0.025,0.079,-3.212e-4,0,0,0,0,8.438e-6,0.033,13.081,134.391,87.911,-0.012,2.04,30.895,836.728,350.021,0.05,0.096
3.331,453.717,272.204,66.734,272.297,66.801,8.51,6.663e-4,8.51,0.004,7.101,2.98,32.32,106.764,9.79,0.12,-8.162e-6,1.632,5.441e-4,2.654e4,3680.57,12.6,0.06,189.041,146.615,3.243,0.778,3.649e7,2271.396,238.715,0.5,0.5,0.304,0.06,0.135,0.017,0.055,1.551e-4,0,0,0,0,4.234e-5,0.034,13.081,134.391,87.973,-0.004,1.966,30.769,835.469,349.945,0.05,0.097
3.381,467.404,275.244,60.757,275.339,60.803,8.869,6.926e-4,8.869,0.004,7.23,2.351,32.32,106.764,9.79,0.003,3.475e-6,2.141,0.081,2.649e4,3628.069,12.563,0.06,189.456,146.456,3.287,0.787,3.687e7,2114.21,244.362,0.501,0.501,0.304,0.061,0.137,4.123e-4,0.002,3.006e-5,0,0,0,0,7.132e-5,0.034,13.081,134.391,88.072,0.008,2.03,30.641,834.196,349.867,0.05,0.097
3.431,481.234,277.982,54.733,278.079,54.762,9.233,7.219e-4,9.233,0.004,7.327,1.783,32.32,106.764,9.79,0.093,-4.658e-6,-1.711,0.003,2.644e4,3577.626,12.528,0.06,189.334,146.302,3.29,0.795,3.721e7,1956.108,249.497,0.502,0.502,0.304,0.061,0.138,0.013,0.043,4.604e-4,0,0,0,0,-4.463e-5,0.034,13.081,134.391,88.172,0.024,2.015,30.512,832.908,349.789,0.05,0.098
3.481,495.19,280.231,44.937,280.329,44.955,9.601,7.588e-4,9.601,0.005,7.394,1.254,32.32,106.764,9.79,0.146,8.752e-7,-0.903,-0.004,2.641e4,3544.738,12.505,0.06,189.288,146.202,3.294,0.802,3.748e7,1699.231,253.71,0.503,0.503,0.303,0.061,0.139,0.021,0.069,-4.865e-4,0,0,0,0,-1.223e-5,0.035,13.081,134.391,88.239,0.04,1.948,30.382,831.609,349.71,0.05,0.099
3.531,509.242,281.864,32.633,281.962,32.644,9.972,8.065e-4,9.972,0.005,7.436,0.858,32.32,106.764,9.79,0.146,-2.664e-6,0.199,2.392e-4,2.637e4,3511.849,12.482,0.06,189.355,146.101,3.307,0.807,3.767e7,1375.751,256.707,0.504,0.504,0.303,0.061,0.139,0.021,0.069,-2.883e-4,0,0,0,0,5.86e-7,0.035,13.081,134.391,88.255,0.043,1.875,30.251,830.302,349.631,0.05,0.1
3.581,523.361,282.882,20.341,282.98,20.349,10.344,8.647e-4,10.344,0.005,7.463,0.577,32.32,106.764,9.79,0.117,1.824e-6,1.113,0.01,2.634e4,3478.96,12.459,0.06,189.47,146,3.323,0.81,3.777e7,1052.27,258.476,0.504,0.504,0.303,0.062,0.14,0.017,0.055,3.238e-4,0,0,0,0,1.825e-5,0.035,13.081,134.391,88.22,0.028,1.908,30.119,828.987,349.551,0.05,0.101
3.631,537.517,283.372,9.796,283.471,9.806,10.717,9.297e-4,10.717,0.005,7.48,0.452,32.32,106.764,9.79,0.053,4.993e-6,1.802,0.014,2.632e4,3460.689,12.446,0.06,189.655,145.944,3.342,0.811,3.781e7,774.886,259.179,0.504,0.504,0.303,0.062,0.14,0.008,0.025,3.424e-5,0,0,0,0,4.767e-5,0.035,13.081,134.391,88.143,0.006,1.968,29.987,827.67,349.471,0.05,0.101
3.681,551.69,283.553,3.611,283.652,3.645,11.092,9.958e-4,11.092,0.005,7.499,0.498,32.32,106.764,9.79,0.028,5.168e-6,-1.877,0.024,2.631e4,3447.421,12.437,0.06,189.73,145.903,3.35,0.812,3.78e7,612.108,259.26,0.505,0.505,0.303,0.062,0.14,0.004,0.014,-1.338e-4,0,0,0,0,-5.164e-5,0.035,13.081,134.391,88.048,-0.014,2.016,29.855,826.351,349.391,0.05,0.102
3.731,565.865,283.435,-2.353,283.535,2.414,11.467,0.001,11.467,0.005,7.52,0.539,32.32,106.764,9.79,0.112,-3.464e-6,-1.391,0.013,2.63e4,3434.153,12.427,0.06,189.514,145.862,3.337,0.812,3.775e7,454.731,258.742,0.505,0.505,0.303,0.062,0.14,0.016,0.053,4.902e-4,0,0,0,0,-2.837e-5,0.035,13.081,134.391,87.964,-0.022,1.992,29.723,825.031,349.311,0.05,0.103
3.781,580.027,283.035,-7.979,283.136,7.993,11.844,0.001,11.844,0.005,7.541,0.479,32.32,106.764,9.79,0.161,1.824e-6,-0.342,0.003,2.629e4,3424.385,12.42,0.06,189.374,145.832,3.329,0.811,3.767e7,305.73,257.655,0.504,0.504,0.303,0.062,0.14,0.023,0.077,2.955e-4,0,0,0,0,-1.719e-6,0.035,13.081,134.391,87.92,-0.018,1.927,29.591,823.713,349.231,0.05,0.103
3.831,594.165,282.498,-10.713,282.599,10.718,12.221,0.001,12.221,0.005,7.56,0.329,32.32,106.764,9.79,0.144,-2.161e-6,0.834,0.005,2.628e4,3419.757,12.417,0.06,189.4,145.818,3.332,0.81,3.757e7,232.404,256.285,0.504,0.504,0.303,0.062,0.14,0.021,0.068,-1.467e-4,0,0,0,0,1.027e-5,0.035,13.081,134.391,87.934,-0.008,1.914,29.459,822.397,349.151,0.05,0.104
3.881,608.274,281.859,-12.747,281.961,12.747,12.6,0.001,12.6,0.006,7.568,0.048,32.32,106.764,9.79,0.068,1.648e-6,1.624,0.002,2.628e4,3415.13,12.414,0.06,189.57,145.803,3.346,0.808,3.745e7,177.156,254.71,0.504,0.504,0.303,0.062,0.14,0.01,0.033,-3.48e-4,0,0,0,0,3.913e-5,0.035,13.081,134.391,87.999,0.003,1.947,29.327,821.084,349.071,0.05,0.105
3.931,622.348,281.119,-14.77,281.22,14.773,12.978,0.001,12.978,0.006,7.56,0.286,32.32,106.764,9.79,0.031,-1.591e-6,-1.752,0.009,2.627e4,3410.707,12.411,0.06,189.638,145.79,3.352,0.806,3.733e7,121.979,252.95,0.504,0.504,0.303,0.061,0.139,0.004,0.015,2.312e-4,0,0,0,0,-4.577e-5,0.035,13.081,134.391,88.088,0.014,1.99,29.196,819.774,348.992,0.05,0.105
3.981,636.384,280.313,-16.079,280.414,16.088,13.355,0.001,13.355,0.006,7.537,0.54,32.32,106.764,9.79,0.113,1.802e-6,-1.222,-0.005,2.627e4,3409.218,12.41,0.06,189.401,145.785,3.334,0.804,3.719e7,85.536,251.079,0.503,0.503,0.303,0.061,0.139,0.016,0.053,9.564e-5,0,0,0,0,-2.241e-5,0.035,13.081,134.391,88.166,0.023,2.007,29.065,818.468,348.912,0.05,0.106
4.031,650.379,279.469,-16.833,279.57,16.847,13.731,0.001,13.731,0.006,7.506,0.684,32.32,106.764,9.789,0.159,0,-0.244,-0.007,2.627e4,3407.729,12.409,0.06,189.252,145.78,3.323,0.802,3.705e7,63.696,249.146,0.503,0.503,0.303,0.061,0.139,0.023,0.075,3.612e-5,0,0,0,0,-8.983e-7,0.034,13.081,134.391,88.203,0.032,2.052,28.935,817.165,348.833,0.05,0.107
4.081,664.33,278.588,-17.59,278.688,17.601,14.106,0.001,14.106,0.006,7.471,0.63,32.32,106.764,9.789,0.131,-2.518e-6,0.864,-0.006,2.627e4,3406.241,12.407,0.06,189.292,145.776,3.327,0.799,3.69e7,41.855,247.127,0.503,0.503,0.303,0.061,0.138,0.019,0.061,-2.624e-4,0,0,0,0,1.133e-5,0.034,13.081,134.391,88.186,0.036,1.997,28.804,815.867,348.754,0.05,0.107
4.131,678.237,277.676,-18.212,277.775,18.217,14.479,0.002,14.479,0.006,7.443,0.427,32.32,106.764,9.789,0.045,-5.774e-6,1.471,-0.018,2.627e4,3405.591,12.407,0.06,189.479,145.774,3.341,0.797,3.675e7,23.631,245.049,0.502,0.502,0.303,0.061,0.138,0.006,0.021,-1.974e-4,0,0,0,0,3.306e-5,0.034,13.081,134.391,88.124,0.032,1.863,28.675,814.573,348.676,0.05,0.108
4.181,692.097,276.752,-18.443,276.851,18.443,14.85,0.002,14.85,0.006,7.428,0.183,32.32,106.764,9.789,0.056,7.255e-7,-1.427,-0.024,2.627e4,3405.293,12.407,0.06,189.417,145.773,3.336,0.794,3.66e7,15.708,242.975,0.502,0.502,0.304,0.061,0.138,0.008,0.026,-4.308e-4,0,0,0,0,-3.134e-5,0.034,13.081,134.391,88.047,0.018,1.725,28.546,813.283,348.597,0.05,0.109
4.231,705.911,275.817,-18.647,275.917,18.647,15.222,0.002,15.222,0.006,7.424,0.035,32.32,106.764,9.789,0.119,-2.732e-6,-0.77,-0.011,2.627e4,3404.995,12.407,0.06,189.222,145.772,3.322,0.792,3.644e7,8.419,240.907,0.502,0.502,0.304,0.061,0.137,0.017,0.056,3.528e-4,0,0,0,0,-9.185e-6,0.034,13.081,134.391,87.989,-0.002,1.671,28.417,811.997,348.519,0.05,0.11
